2023-01-03,12:33:44,20.625,37.375,42.187,-2.312,42.687
2023-01-03,12:33:59,20.625,37.375,42.25,-2.25,42.75
2023-01-03,12:34:14,20.625,37.312,42.25,-2.312,42.687
2023-01-03,12:34:29,20.625,37.312,42.187,-2.312,42.687
2023-01-03,12:34:44,20.562,37.375,42.25,-2.25,42.687
2023-01-03,12:34:59,20.625,37.312,42.25,-2.25,42.75
2023-01-03,12:35:14,20.562,37.375,42.187,-2.312,42.687
2023-01-03,12:35:29,20.562,37.375,42.25,-2.25,42.687
2023-01-03,12:35:44,20.625,37.312,42.25,-2.25,42.75
2023-01-03,12:35:59,20.562,37.375,42.25,-2.25,42.687
2023-01-03,12:36:14,20.625,37.375,42.25,-2.25,42.687
2023-01-03,12:36:29,20.562,37.375,42.25,-2.25,42.687
2023-01-03,12:36:44,20.562,37.312,42.25,-2.25,42.687
2023-01-03,12:36:59,20.562,37.375,42.312,-2.25,42.75
2023-01-03,12:37:14,20.562,37.375,42.25,-2.25,42.75
2023-01-03,12:37:29,20.625,38.062,41.125,-2.25,42.687
2023-01-03,12:37:44,20.625,38.687,39.812,-2.187,43.0
2023-01-03,12:37:59,20.562,39.125,38.875,-2.25,43.5
2023-01-03,12:38:14,20.625,39.5,38.187,-2.187,44.0
2023-01-03,12:38:29,20.625,39.812,37.625,-2.187,44.437
2023-01-03,12:38:44,20.625,40.125,37.25,-2.25,44.75
2023-01-03,12:38:59,20.625,40.437,37.0,-2.25,45.0
2023-01-03,12:39:14,20.625,40.687,36.75,-2.25,45.25
2023-01-03,12:39:29,20.625,40.75,36.562,-2.187,45.437
2023-01-03,12:39:44,20.625,40.875,36.375,-2.25,45.625
2023-01-03,12:39:59,20.625,41.062,36.25,-2.25,45.812
2023-01-03,12:40:14,20.625,41.187,36.062,-2.187,46.0
2023-01-03,12:40:29,20.625,41.25,35.75,-2.25,46.125
2023-01-03,12:40:44,20.562,41.375,35.562,-2.312,46.25
2023-01-03,12:40:59,20.625,41.375,35.437,-2.312,46.312
2023-01-03,12:41:14,20.625,41.5,35.187,-2.25,46.375
2023-01-03,12:41:29,20.625,41.562,35.0,-2.25,46.437
2023-01-03,12:41:44,20.625,41.687,34.875,-2.25,46.5
